# _tick,_time,step,total_loss,mean_episode_return,mean_episode_true_return,pg_loss,baseline_loss,entropy_loss
832,1630993902.6184027,266240,14029.2626953125,975.0,71.25,0.20182184875011444,14029.1044921875,-0.043862588703632355
833,1630993902.9005527,266560,15352.2412109375,876.6666870117188,70.0,0.5993279218673706,15351.68359375,-0.04227430373430252
834,1630993903.1430647,266880,15931.4716796875,1031.4285888671875,77.14286041259766,15.949223518371582,15915.5654296875,-0.04275915399193764
835,1630993903.3907104,267200,14512.794921875,990.0,75.0,1.3597155809402466,14511.478515625,-0.04271013289690018
836,1630993903.6357937,267520,13080.1357421875,940.0,66.0,74.49147033691406,13005.6845703125,-0.04013287276029587
837,1630993903.88537,267840,15174.6591796875,927.5,71.25,6.218674659729004,15168.51171875,-0.07156001031398773
838,1630993904.1176481,268160,13702.755859375,895.0,63.75,5.192721366882324,13697.63671875,-0.07323841750621796
839,1630993904.3530865,268480,17231.830078125,816.6666870117188,65.0,190.4420928955078,17041.4609375,-0.07223013043403625
840,1630993904.6291156,268800,16756.921875,951.4285888671875,68.5714340209961,67.29161834716797,16689.71484375,-0.08470359444618225
841,1630993904.9323204,269120,12825.7509765625,941.6666870117188,65.0,124.83900451660156,12701.03515625,-0.1229880303144455
842,1630993905.1559696,269440,14185.673828125,1014.0,66.0,101.27567291259766,14084.5390625,-0.14083702862262726
843,1630993905.4130769,269760,20711.142578125,930.0,75.0,222.326416015625,20488.96875,-0.152080699801445
844,1630993905.5963826,270080,17466.189453125,866.0,66.0,127.06776428222656,17339.298828125,-0.17678679525852203
845,1630993905.7989557,270400,13102.5263671875,842.5,63.75,3.223804473876953,13099.5,-0.19730719923973083
846,1630993906.1552894,270720,12556.576171875,940.0,65.0,83.48335266113281,12473.29296875,-0.20058490335941315
847,1630993906.4340534,271040,12767.1494140625,815.0,60.0,62.43349075317383,12704.9736328125,-0.25810688734054565
848,1630993906.6540813,271360,11496.349609375,945.0,75.0,48.38616180419922,11448.251953125,-0.28785961866378784
849,1630993906.9292672,271680,17603.384765625,868.0,66.0,203.83175659179688,17399.828125,-0.27492937445640564
850,1630993907.1570532,272000,12094.626953125,1124.0,84.0,109.05475616455078,11985.8671875,-0.2953258454799652
851,1630993907.3562608,272320,14444.37109375,852.857177734375,68.5714340209961,2.5952463150024414,14442.099609375,-0.32411184906959534
852,1630993907.6142182,272640,15108.9501953125,928.5714721679688,68.5714340209961,147.49185180664062,14961.7431640625,-0.2856418788433075
853,1630993907.9217217,272960,10955.138671875,921.4285888671875,68.5714340209961,22.355674743652344,10933.14453125,-0.361579567193985
854,1630993908.1631231,273280,11550.1162109375,871.6666870117188,65.0,5.7584686279296875,11544.677734375,-0.3205282390117645
855,1630993908.4383438,273600,12381.7275390625,1042.857177734375,72.85714721679688,121.57342529296875,12260.42578125,-0.2711193859577179
856,1630993908.6919782,273920,11936.53125,1001.6666870117188,70.0,-65.75028228759766,12002.5322265625,-0.250765860080719
857,1630993908.9343348,274240,12501.3544921875,977.1428833007812,77.14286041259766,19.768041610717773,12481.8173828125,-0.23055748641490936
858,1630993909.2400146,274560,15357.9287109375,1026.0,78.0,-72.86241149902344,15431.03515625,-0.24397338926792145
859,1630993909.5184603,274880,15343.1318359375,832.857177734375,64.28572082519531,83.6578369140625,15259.6787109375,-0.2053343951702118
860,1630993909.722864,275200,7162.6044921875,982.857177734375,68.5714340209961,62.25577163696289,7101.0859375,-0.7371469140052795
861,1630993909.943545,275520,6149.3359375,898.75,63.75,-29.98919105529785,6180.24755859375,-0.9225246906280518
862,1630993910.1997304,275840,7890.40966796875,1046.666748046875,70.0,-30.48511505126953,7921.48681640625,-0.5919939279556274
863,1630993910.4897993,276160,11191.2294921875,886.6666870117188,65.0,33.96144104003906,11157.697265625,-0.4295373857021332
864,1630993910.7669094,276480,11619.9443359375,934.2857666015625,68.5714340209961,40.317935943603516,11580.029296875,-0.4031137228012085
865,1630993910.9465694,276800,10391.6298828125,926.6666870117188,75.0,40.763851165771484,10351.3603515625,-0.49452459812164307
866,1630993911.169585,277120,10264.439453125,881.4285888671875,55.71428680419922,-63.31886672973633,10328.205078125,-0.44647037982940674
867,1630993911.5123284,277440,11390.265625,848.5714721679688,64.28572082519531,-43.71044921875,11434.4375,-0.4614119529724121
868,1630993911.7061622,277760,11946.041015625,935.0,67.5,202.32171630859375,11744.15625,-0.4369601309299469
869,1630993912.016926,278080,10906.373046875,977.1428833007812,72.85714721679688,-134.8735809326172,11041.67578125,-0.4290279150009155
870,1630993912.256793,278400,13088.65234375,983.3333740234375,75.0,-62.7084846496582,13151.826171875,-0.4656890034675598
871,1630993912.4990952,278720,13155.9296875,828.5714721679688,64.28572082519531,-62.681488037109375,13218.9267578125,-0.31589362025260925
872,1630993912.7386115,279040,19809.833984375,908.0,72.0,-20.63709831237793,19830.78125,-0.3098893165588379
873,1630993912.9943776,279360,15002.693359375,934.2857666015625,72.85714721679688,43.85932540893555,14959.10546875,-0.2713516652584076
874,1630993913.2391887,279680,13161.0166015625,921.4285888671875,68.5714340209961,-110.72982788085938,13272.0478515625,-0.3013724386692047
875,1630993913.414666,280000,13909.1474609375,950.0,75.0,-27.929241180419922,13937.369140625,-0.29201772809028625
876,1630993913.6044028,280320,22482.619140625,868.0,72.0,-27.351444244384766,22510.224609375,-0.2534167468547821
877,1630993913.943857,280640,14248.21484375,976.6666870117188,70.0,-66.50896453857422,14314.9541015625,-0.2300117462873459
878,1630993914.199439,280960,14965.2109375,924.2857666015625,72.85714721679688,-24.78582000732422,14990.0849609375,-0.08837592601776123
879,1630993914.4564977,281280,20442.833984375,842.857177734375,68.5714340209961,4.91037130355835,20438.0078125,-0.08482299745082855
880,1630993914.695866,281600,12722.07421875,964.2857666015625,64.28572082519531,-8.637689590454102,12730.794921875,-0.08339440822601318
881,1630993914.9260623,281920,11500.095703125,950.0,56.25,41.76583480834961,11458.4140625,-0.08378969132900238
882,1630993915.1209614,282240,19161.927734375,938.0,72.0,9.286161422729492,19152.72265625,-0.08239961415529251
883,1630993915.3298695,282560,10195.927734375,1051.666748046875,80.0,-60.20269775390625,10256.212890625,-0.08213073760271072
884,1630993915.5710852,282880,13669.201171875,933.3333740234375,70.0,5.5241923332214355,13663.734375,-0.057241152971982956
885,1630993915.938494,283200,10154.671875,930.0,72.0,86.54045104980469,10068.1875,-0.0560876838862896
886,1630993916.3278208,283520,12097.5400390625,915.71435546875,72.85714721679688,65.91848754882812,12031.6796875,-0.05888666957616806
887,1630993916.6769137,283840,14355.5224609375,1065.0,75.0,12.524185180664062,14343.0703125,-0.07271784543991089
888,1630993916.9610686,284160,13684.7978515625,982.857177734375,72.85714721679688,-24.990936279296875,13709.861328125,-0.07267847657203674
889,1630993917.1881723,284480,15149.0869140625,947.1428833007812,64.28572082519531,-5.81160831451416,15154.970703125,-0.07254444807767868
890,1630993917.4303021,284800,13777.166015625,990.0,72.0,20.839218139648438,13756.3984375,-0.07114221155643463
891,1630993917.693226,285120,12465.5693359375,1058.0,78.0,13.934582710266113,12451.7060546875,-0.07125557959079742
892,1630993917.9643464,285440,17722.208984375,888.75,71.25,-9.879003524780273,17732.166015625,-0.07794257998466492
893,1630993918.2132154,285760,14864.4111328125,983.3333740234375,70.0,0.9381886720657349,14863.5458984375,-0.07310139387845993
894,1630993918.43552,286080,15426.2412109375,810.0,55.0,22.573421478271484,15403.7412109375,-0.07284104079008102
895,1630993918.6485417,286400,14539.7822265625,992.5,71.25,3.290682554244995,14536.564453125,-0.07362385839223862
896,1630993918.9168584,286720,16896.025390625,795.7142944335938,51.42857360839844,4.291910648345947,16891.80859375,-0.07336444407701492
897,1630993919.1170156,287040,13908.2724609375,975.0,90.0,18.738914489746094,13889.6025390625,-0.06948571652173996
898,1630993919.3076253,287360,12748.859375,1004.2857666015625,64.28572082519531,44.889549255371094,12704.0419921875,-0.07179679721593857
899,1630993919.5061898,287680,21247.916015625,765.0,60.0,32.631385803222656,21215.3671875,-0.08187267929315567
900,1630993919.7972286,288000,16229.9140625,860.0,72.0,-15.029751777648926,16245.025390625,-0.08237011730670929
901,1630993920.0588748,288320,15622.3818359375,950.0000610351562,64.28572082519531,34.69232177734375,15587.771484375,-0.08196715265512466
902,1630993920.2942817,288640,13947.3369140625,830.0,60.0,81.2198715209961,13866.203125,-0.08593317121267319
903,1630993920.6024156,288960,12448.9013671875,942.0,72.0,174.80551147460938,12274.2109375,-0.11571493744850159
904,1630993920.9051769,289280,14284.8662109375,1005.0,70.0,126.09874725341797,14159.005859375,-0.23856358230113983
905,1630993921.1951847,289600,13626.1201171875,813.3333740234375,65.0,12.418665885925293,13613.9921875,-0.2908250093460083
906,1630993921.5288153,289920,12693.419921875,1006.0,72.0,20.19073486328125,12673.5322265625,-0.30234915018081665
907,1630993921.8744779,290240,15182.1875,878.5714721679688,68.5714340209961,10.576705932617188,15171.890625,-0.2799806594848633
908,1630993922.1673088,290560,16157.5888671875,870.0000610351562,72.85714721679688,5.387439727783203,16152.451171875,-0.2496100515127182
909,1630993922.3550673,290880,13185.21484375,1068.75,75.0,-5.264874458312988,13190.66015625,-0.18020565807819366
910,1630993922.636408,291200,13706.314453125,965.0,71.25,0.5204781293869019,13705.9794921875,-0.18519674241542816
911,1630993922.849948,291520,13625.5439453125,1091.666748046875,75.0,103.03276824951172,13522.6953125,-0.18426360189914703
912,1630993923.1383288,291840,9422.1064453125,971.4285888671875,72.85714721679688,1.0391130447387695,9421.6142578125,-0.5469499826431274
913,1630993923.3583004,292160,8606.9375,868.5714721679688,68.5714340209961,26.39118194580078,8581.123046875,-0.5775718092918396
914,1630993923.6142697,292480,9805.3095703125,917.1428833007812,68.5714340209961,36.43498992919922,9769.34765625,-0.4727000594139099
915,1630993923.8754187,292800,7415.8232421875,837.1428833007812,68.5714340209961,6.199110984802246,7410.33203125,-0.7080574035644531
916,1630993924.070938,293120,8135.58154296875,1045.71435546875,72.85714721679688,33.120052337646484,8103.0419921875,-0.5808034539222717
917,1630993924.416792,293440,8863.1181640625,995.71435546875,72.85714721679688,-35.6805419921875,8899.3603515625,-0.5616258382797241
918,1630993924.670367,293760,11510.8427734375,931.4285888671875,72.85714721679688,69.36585998535156,11441.927734375,-0.45083487033843994
919,1630993924.98684,294080,9717.2509765625,934.0,78.0,-35.254425048828125,9752.91796875,-0.41229048371315
920,1630993925.1742208,294400,10539.9189453125,847.5,67.5,32.03147506713867,10508.203125,-0.31550469994544983
921,1630993925.4505448,294720,12413.8408203125,804.0,66.0,57.51840591430664,12356.669921875,-0.3472982943058014
922,1630993925.7127485,295040,11364.55078125,843.75,67.5,-73.09407043457031,11437.98046875,-0.3361518085002899
923,1630993925.9857209,295360,11347.25,887.1428833007812,64.28572082519531,-33.74546432495117,11381.3310546875,-0.3359580934047699
924,1630993926.229107,295680,12401.9091796875,1026.0,66.0,172.8427276611328,12229.36328125,-0.2966066598892212
925,1630993926.4850779,296000,11679.9423828125,932.0,72.0,85.10308837890625,11595.181640625,-0.34312984347343445
926,1630993926.732342,296320,11245.66015625,1022.857177734375,77.14286041259766,-171.16468811035156,11417.1904296875,-0.3651270568370819
927,1630993927.0030644,296640,17324.84375,772.0,66.0,214.614013671875,17110.52734375,-0.2976669371128082
928,1630993927.2714915,296960,17653.103515625,830.0,60.0,-85.0006103515625,17738.4453125,-0.34233230352401733
929,1630993927.5063286,297280,15282.86328125,931.6666870117188,70.0,20.998579025268555,15262.083984375,-0.2196105569601059
930,1630993927.7531762,297600,13378.619140625,998.5714721679688,68.5714340209961,72.08647918701172,13306.7763671875,-0.24413447082042694
931,1630993927.992798,297920,13639.66015625,940.0,70.0,-59.92402267456055,13699.875,-0.29120126366615295
932,1630993928.213834,298240,16821.021484375,1054.0,78.0,310.97406005859375,16510.314453125,-0.26671743392944336
933,1630993928.4764092,298560,13464.00390625,940.0,70.0,139.7802276611328,13324.56640625,-0.3431289494037628
934,1630993928.718272,298880,4366.75830078125,1058.0,78.0,81.41832733154297,4286.42919921875,-1.089473843574524
935,1630993928.9626386,299200,9678.330078125,825.7142944335938,64.28572082519531,0.885223388671875,9678.24609375,-0.8004924058914185
936,1630993929.2012894,299520,13348.7861328125,900.0,67.5,66.0080795288086,13283.3203125,-0.5419193506240845
937,1630993929.4744194,299840,11773.1640625,792.857177734375,60.000003814697266,28.876495361328125,11744.966796875,-0.6795291900634766
938,1630993929.6727526,300160,8940.7548828125,1088.3333740234375,75.0,36.71213150024414,8904.92578125,-0.8832831382751465
939,1630993929.8818557,300480,15234.9033203125,936.6666870117188,75.0,29.710243225097656,15205.8408203125,-0.647723376750946
940,1630993930.1891534,300800,12377.96875,1053.3333740234375,75.0,137.07777404785156,12241.4033203125,-0.5125177502632141
941,1630993930.46161,301120,7064.19580078125,828.5714721679688,64.28572082519531,-132.9336395263672,7198.16064453125,-1.0314291715621948
942,1630993930.781084,301440,13784.7353515625,1165.0,82.5,-55.691532135009766,13840.7255859375,-0.29864370822906494
943,1630993930.9925003,301760,14155.8662109375,905.71435546875,64.28572082519531,-7.286032199859619,14163.421875,-0.26910385489463806
944,1630993931.1690385,302080,13724.869140625,1066.666748046875,75.0,71.9188461303711,13653.23046875,-0.2801388204097748
945,1630993931.357561,302400,16903.986328125,888.3333740234375,65.0,54.19099426269531,16850.126953125,-0.33115154504776
946,1630993931.6932578,302720,13759.8095703125,934.2857666015625,68.5714340209961,37.837615966796875,13722.3837890625,-0.4124198853969574
947,1630993932.0236676,303040,14287.73046875,1038.3333740234375,75.0,-140.48768615722656,14428.712890625,-0.49483153223991394
948,1630993932.2551901,303360,14730.1142578125,912.0,72.0,-33.50076675415039,14763.8203125,-0.20515422523021698
949,1630993932.5369973,303680,15497.5625,928.75,67.5,-116.81201934814453,15614.56640625,-0.19095735251903534
950,1630993932.7825692,304000,11796.4462890625,967.5,75.0,-83.5701675415039,11880.18359375,-0.16680015623569489
951,1630993933.0189571,304320,14939.9931640625,878.5714721679688,68.5714340209961,-7.105091094970703,14947.2568359375,-0.15784817934036255
952,1630993933.2721076,304640,14689.92578125,885.0,65.0,-54.16603088378906,14744.2099609375,-0.1178942620754242
953,1630993933.5651882,304960,16146.552734375,965.0,70.0,8.859672546386719,16137.794921875,-0.10200042277574539
954,1630993933.827587,305280,14328.3603515625,885.0,65.0,62.14760971069336,14266.3134765625,-0.10020408034324646
955,1630993934.0619063,305600,19294.515625,794.2857666015625,64.28572082519531,33.273563385009766,19261.390625,-0.14759209752082825
956,1630993934.2739477,305920,15460.064453125,892.857177734375,68.5714340209961,-31.476512908935547,15491.7041015625,-0.16343827545642853
957,1630993934.4561648,306240,11645.755859375,931.4285888671875,68.5714340209961,56.719051361083984,11589.171875,-0.1344478726387024
958,1630993934.7313585,306560,9932.923828125,1010.0,72.0,79.59518432617188,9853.4765625,-0.14777454733848572
959,1630993935.0223396,306880,10564.4208984375,1056.666748046875,80.0,-0.07817459106445312,10564.650390625,-0.1510348618030548
960,1630993935.3331566,307200,10849.14453125,951.4285888671875,68.5714340209961,-14.39865779876709,10863.689453125,-0.14643710851669312
961,1630993935.6091452,307520,11057.8583984375,792.0,66.0,57.71277618408203,11000.2802734375,-0.1350708156824112
962,1630993935.8049142,307840,11551.5986328125,808.3333740234375,65.0,17.380142211914062,11534.4208984375,-0.20170532166957855
963,1630993936.1058872,308160,14718.2099609375,930.0,65.0,17.05852508544922,14701.3447265625,-0.19370266795158386
964,1630993936.36,308480,13256.4169921875,1001.4285888671875,72.85714721679688,-57.521934509277344,13314.130859375,-0.1919865608215332
965,1630993936.6114562,308800,14580.7685546875,981.6666870117188,70.0,33.0297966003418,14547.900390625,-0.16192464530467987
966,1630993936.806187,309120,12434.12109375,1018.3333740234375,75.0,39.33356475830078,12394.974609375,-0.18798190355300903
967,1630993937.0682268,309440,14903.6552734375,915.0,71.25,-133.6993408203125,15037.544921875,-0.1902371346950531
968,1630993937.317402,309760,12423.826171875,1117.5,90.0,-48.499427795410156,12472.49609375,-0.1709134876728058
969,1630993937.597954,310080,13851.43359375,858.3333740234375,75.0,81.39533996582031,13770.193359375,-0.1556629091501236
970,1630993937.819054,310400,13909.8876953125,892.5,67.5,-5.785926818847656,13915.859375,-0.1851922571659088
971,1630993938.0830472,310720,13936.158203125,892.857177734375,72.85714721679688,-44.123016357421875,13980.4482421875,-0.166777566075325
972,1630993938.301423,311040,15934.6689453125,1028.3333740234375,75.0,63.78928756713867,15871.046875,-0.16697904467582703
973,1630993938.6370738,311360,12503.232421875,1067.1429443359375,81.42857360839844,7.659985542297363,12495.80859375,-0.23623855412006378
974,1630993938.9387975,311680,15576.8349609375,987.1428833007812,60.000003814697266,3.070380687713623,15574.0126953125,-0.2477717101573944
975,1630993939.1821265,312000,16559.67578125,788.0,66.0,53.57268524169922,16506.361328125,-0.2582715153694153
976,1630993939.4015179,312320,14946.0771484375,831.4285888671875,64.28572082519531,-7.43506383895874,14953.765625,-0.2532987594604492
977,1630993939.653276,312640,11872.7646484375,905.71435546875,68.5714340209961,64.84064483642578,11808.1884765625,-0.2643718719482422
978,1630993939.8696225,312960,11266.8623046875,938.5714721679688,68.5714340209961,-9.922667503356934,11277.08984375,-0.3050680458545685
979,1630993940.1403456,313280,11889.650390625,950.0000610351562,64.28572082519531,41.423770904541016,11848.5498046875,-0.3231220543384552
980,1630993940.498484,313600,12113.6259765625,947.1428833007812,72.85714721679688,-1.5443763732910156,12115.53515625,-0.3647990822792053
981,1630993940.752977,313920,12043.33984375,994.0,72.0,22.468015670776367,12021.2490234375,-0.3768227994441986
982,1630993940.9634962,314240,12608.3583984375,1072.0,78.0,114.41022491455078,12494.28515625,-0.3373071253299713
983,1630993941.266385,314560,11896.787109375,856.0,66.0,112.54802703857422,11784.6484375,-0.40951815247535706
984,1630993941.4657774,314880,12299.8447265625,828.5714721679688,68.5714340209961,16.597171783447266,12283.6552734375,-0.4086046516895294
985,1630993941.7968225,315200,11886.716796875,792.857177734375,60.000003814697266,12.236322402954102,11874.9453125,-0.4645552337169647
986,1630993942.0554934,315520,9766.5888671875,1050.0,80.0,27.207157135009766,9739.9140625,-0.5325353741645813
987,1630993942.2754784,315840,10740.6220703125,1020.0000610351562,77.14286041259766,-16.874603271484375,10757.947265625,-0.4504207968711853
988,1630993942.4652088,316160,11329.7392578125,964.0,78.0,-58.306373596191406,11388.5390625,-0.4934220016002655
989,1630993942.7434063,316480,11189.14453125,913.3333740234375,70.0,26.259624481201172,11163.263671875,-0.37845489382743835
990,1630993943.0071554,316800,13028.7685546875,804.0,60.0,168.98426818847656,12860.22265625,-0.4387914836406708
991,1630993943.2776368,317120,12202.2705078125,780.0000610351562,68.5714340209961,-125.72667694091797,12328.4765625,-0.4796144664287567
992,1630993943.5327423,317440,14634.2275390625,897.5,63.75,18.708574295043945,14615.765625,-0.24708370864391327
993,1630993943.798465,317760,15341.6630859375,948.3333740234375,70.0,5.584806442260742,15336.3408203125,-0.26295679807662964
994,1630993944.057134,318080,15668.1298828125,897.5,63.75,-8.019927978515625,15676.3798828125,-0.230656698346138
995,1630993944.2980828,318400,12980.9169921875,1098.0,78.0,50.19200134277344,12930.9609375,-0.2363705039024353
996,1630993944.5827887,318720,13562.8095703125,1000.0000610351562,64.28572082519531,11.357721328735352,13551.7666015625,-0.31407713890075684
997,1630993944.8240967,319040,15126.564453125,928.3333740234375,70.0,-161.73365783691406,15288.5576171875,-0.2601371109485626
998,1630993944.9967353,319360,13808.486328125,885.0,65.0,-85.75869750976562,13894.37890625,-0.13395647704601288
999,1630993945.2761667,319680,13348.9443359375,937.5,63.75,14.28074836730957,13334.7734375,-0.10895976424217224
1000,1630993945.5201676,320000,13387.58203125,1001.6666870117188,70.0,36.29041290283203,13351.40234375,-0.11011669784784317
1001,1630993945.795415,320320,14051.021484375,880.0000610351562,64.28572082519531,76.82618713378906,13974.3125,-0.11744671314954758
1002,1630993946.0787528,320640,12551.0673828125,1070.0,75.0,74.31389617919922,12476.8837890625,-0.12981519103050232
1003,1630993946.3252122,320960,10822.794921875,1138.0,84.0,107.61892700195312,10715.3046875,-0.12848682701587677
1004,1630993946.5400884,321280,13731.478515625,930.0000610351562,68.5714340209961,79.71355438232422,13651.9208984375,-0.15607915818691254
1005,1630993946.7207193,321600,16576.458984375,911.6666870117188,70.0,-17.672828674316406,16594.306640625,-0.1766214519739151
1006,1630993947.01423,321920,15935.990234375,850.0000610351562,60.000003814697266,-46.918052673339844,15983.056640625,-0.14808687567710876
1007,1630993947.2292154,322240,10836.9853515625,942.857177734375,72.85714721679688,13.0005521774292,10824.05859375,-0.07408463954925537
1008,1630993947.4695902,322560,15059.8876953125,970.0,75.0,-4.156399726867676,15064.119140625,-0.0748041644692421
1009,1630993947.687062,322880,12477.3935546875,930.0,70.0,6.765168190002441,12470.701171875,-0.07292061299085617
1010,1630993947.967457,323200,14930.8916015625,915.0,75.0,31.432960510253906,14899.53125,-0.07263416051864624
1011,1630993948.2474077,323520,16600.91015625,792.857177734375,60.000003814697266,-11.254278182983398,16612.23828125,-0.07445473223924637
1012,1630993948.5013888,323840,13895.7109375,864.0,66.0,86.11536407470703,13809.6640625,-0.06860087066888809
1013,1630993948.6852007,324160,14672.7197265625,842.857177734375,60.000003814697266,-28.121667861938477,14700.912109375,-0.07074759155511856
1014,1630993948.9688437,324480,15062.658203125,943.3333740234375,65.0,-4.134549617767334,15066.84765625,-0.0551057793200016
1015,1630993949.2613776,324800,14121.4755859375,947.1428833007812,64.28572082519531,65.05561065673828,14056.4677734375,-0.047572698444128036
1016,1630993949.4915645,325120,12904.275390625,934.2857666015625,72.85714721679688,-4.326300621032715,12908.650390625,-0.04865047335624695
1017,1630993949.7873113,325440,16108.828125,991.6666870117188,75.0,25.829814910888672,16083.0458984375,-0.048301246017217636
1018,1630993950.0184178,325760,20136.123046875,780.0,66.0,2.286135673522949,20133.88671875,-0.051073089241981506
1019,1630993950.2269123,326080,15536.4609375,937.5,67.5,-5.674620628356934,15542.1875,-0.051553208380937576
1020,1630993950.4640071,326400,14206.814453125,942.857177734375,68.5714340209961,-19.758625030517578,14226.625,-0.05169171094894409
1021,1630993950.6911237,326720,20110.26953125,934.0,66.0,-3.9114108085632324,20114.23046875,-0.04938634857535362
1022,1630993950.9290218,327040,20703.537109375,1060.0,75.0,-7.203956604003906,20710.7890625,-0.049243636429309845
1023,1630993951.2700593,327360,14558.947265625,1020.0000610351562,72.85714721679688,7.682116508483887,14551.3134765625,-0.04787784442305565
1024,1630993951.6438625,327680,15646.2392578125,1105.0,80.0,1.7101435661315918,15644.5771484375,-0.04797542467713356
1025,1630993951.8834422,328000,14517.5869140625,950.0,75.0,23.91122055053711,14493.72265625,-0.04669719561934471
1026,1630993952.0989192,328320,16741.71875,822.857177734375,64.28572082519531,0.5916641354560852,16741.17578125,-0.04956142231822014
1027,1630993952.418703,328640,13799.859375,943.3333740234375,70.0,-0.6864078640937805,13800.5947265625,-0.04857047274708748
1028,1630993952.7251616,328960,13433.443359375,985.71435546875,72.85714721679688,-37.172916412353516,13470.666015625,-0.04945414885878563
1029,1630993952.9735384,329280,14406.5322265625,1046.666748046875,70.0,36.58292007446289,14369.9970703125,-0.047643568366765976
1030,1630993953.172496,329600,17792.2421875,1011.4285888671875,77.14286041259766,43.539337158203125,17748.76171875,-0.05768219009041786
1031,1630993953.384281,329920,16050.4228515625,765.0,60.0,23.42220115661621,16027.0634765625,-0.062424659729003906
1032,1630993953.695596,330240,15621.5146484375,932.857177734375,68.5714340209961,1.0538763999938965,15620.5283203125,-0.0669352263212204
1033,1630993953.9076498,330560,13853.912109375,813.75,60.0,139.47247314453125,13714.5068359375,-0.06717579066753387
1034,1630993954.208534,330880,13801.056640625,940.0,71.25,-26.898883819580078,13828.02734375,-0.07248295098543167
1035,1630993954.4387681,331200,12701.3798828125,887.1428833007812,64.28572082519531,0.05520445108413696,12701.3935546875,-0.06928174197673798
1036,1630993954.779706,331520,11876.923828125,905.71435546875,64.28572082519531,-123.21146392822266,12000.205078125,-0.06957284361124039
1037,1630993954.9813194,331840,15113.951171875,1026.666748046875,85.0,2.348409414291382,15111.6611328125,-0.05901927873492241
1038,1630993955.2151713,332160,15459.7734375,990.0,72.0,100.72923278808594,15359.1005859375,-0.05705656483769417
1039,1630993955.486885,332480,14400.7529296875,924.0,72.0,61.84208679199219,14338.97265625,-0.06127582862973213
1040,1630993955.7485704,332800,15336.083984375,794.2857666015625,64.28572082519531,-5.905351638793945,15342.05859375,-0.06948085874319077
1041,1630993955.951569,333120,14798.2412109375,831.6666870117188,50.0,2.4170114994049072,14795.892578125,-0.06816141307353973
1042,1630993956.2398703,333440,13126.9326171875,1026.666748046875,75.0,2.392066478729248,13124.607421875,-0.06625325977802277
1043,1630993956.465139,333760,14093.6201171875,1027.1429443359375,72.85714721679688,0.23234984278678894,14093.453125,-0.06525105983018875
1044,1630993956.7239068,334080,14732.03515625,1088.3333740234375,70.0,109.99414825439453,14622.10546875,-0.06473947316408157
1045,1630993957.015823,334400,17507.513671875,980.0,78.0,53.98915100097656,17453.654296875,-0.12872330844402313
1046,1630993957.2372706,334720,11713.3896484375,888.3333740234375,65.0,0.6286200284957886,11712.892578125,-0.1314525157213211
1047,1630993957.5670831,335040,15498.8017578125,804.0,66.0,53.36223602294922,15445.572265625,-0.1331094354391098
1048,1630993957.7790823,335360,12956.7236328125,882.857177734375,68.5714340209961,-1.423999547958374,12958.28515625,-0.1373482048511505
1049,1630993958.0718694,335680,13712.8095703125,1005.71435546875,72.85714721679688,1.861355185508728,13711.087890625,-0.13997071981430054
1050,1630993958.2514603,336000,15210.5546875,822.857177734375,68.5714340209961,3.38592529296875,15207.3076171875,-0.13855279982089996
1051,1630993958.5835607,336320,13545.2275390625,995.0,75.0,2.9860591888427734,13542.341796875,-0.10075746476650238
1052,1630993958.8113732,336640,12864.3564453125,1070.0,77.14286041259766,-0.22206372022628784,12864.67578125,-0.0973123162984848
1053,1630993959.0647402,336960,13301.9697265625,792.857177734375,60.000003814697266,-2.015369415283203,13304.083984375,-0.09879015386104584
1054,1630993959.376676,337280,17831.412109375,831.6666870117188,60.0,97.3447265625,17734.166015625,-0.09988465160131454
1055,1630993959.653454,337600,18633.30859375,830.0,70.0,5.143017768859863,18628.27734375,-0.1104879155755043
1056,1630993959.9629388,337920,13219.390625,960.0,60.0,73.04951477050781,13146.447265625,-0.10625222325325012
1057,1630993960.1457598,338240,13834.8193359375,1130.0,78.0,127.05213165283203,13707.890625,-0.1234186440706253
1058,1630993960.3802295,338560,15775.828125,920.0000610351562,68.5714340209961,25.547590255737305,15750.419921875,-0.1398017704486847
1059,1630993960.6696444,338880,13500.90234375,940.0,65.0,-49.970890045166016,13551.0234375,-0.15073291957378387
1060,1630993960.9457417,339200,21027.083984375,826.0,72.0,-86.15970611572266,21113.359375,-0.11539548635482788
1061,1630993961.2434669,339520,13185.3984375,974.2857666015625,68.5714340209961,6.17789363861084,13179.3271484375,-0.10682627558708191
1062,1630993961.490676,339840,16124.830078125,980.0000610351562,72.85714721679688,-58.503292083740234,16183.4423828125,-0.10943601280450821
1063,1630993961.7163384,340160,16322.580078125,882.0,60.0,76.0133056640625,16246.662109375,-0.09607601165771484
1064,1630993961.968137,340480,15185.921875,988.0,72.0,47.615787506103516,15138.4111328125,-0.1049824133515358
1065,1630993962.2739542,340800,19348.349609375,940.0,70.0,-19.901281356811523,19368.357421875,-0.10777848958969116
1066,1630993962.5647461,341120,15194.7373046875,958.3333740234375,75.0,40.03197479248047,15154.806640625,-0.10145489126443863
1067,1630993962.883148,341440,16910.673828125,837.1428833007812,64.28572082519531,25.273893356323242,16885.5078125,-0.10740604251623154
1068,1630993963.0725102,341760,16119.533203125,862.5,63.75,-0.06473854184150696,16119.7138671875,-0.11619590222835541
